-4.522025854708305263e-04,-4.608571804080713037e-04,-5.727768285737532212e-04,-5.141616174078950585e-04,-4.197478544561776244e-04,-3.426432813789415826e-04,-4.295826214303148345e-04,-4.732489867954841993e-04,0.000000000000000000e+00
-3.381192885708384551e-04,-3.391027652682521761e-04,-4.225015892089360216e-04,-3.849327793677317488e-04,-3.125488944380816546e-04,-2.578675900618785928e-04,-3.223836614122188647e-04,-3.453970161316999798e-04,0.000000000000000000e+00
-2.757668659548083369e-04,-2.706527871282570202e-04,-3.438234534158380695e-04,-3.056645575561855533e-04,-2.568841133644648718e-04,-2.102673179070542898e-04,-2.604246294751542241e-04,-2.747833892573946159e-04,0.000000000000000000e+00
-2.037763717041236931e-04,-1.909911746377452929e-04,-2.525568158958444560e-04,-2.234459056523981947e-04,-2.043664577225719366e-04,-1.579463576046441476e-04,-1.964986441432621414e-04,-2.018094183092962511e-04,0.000000000000000000e+00
-1.980722068591241058e-04,-1.837134470768837140e-04,-2.411484862058452272e-04,-2.134144433387782187e-04,-1.980722068591241058e-04,-1.534223647965410201e-04,-1.892209165824005896e-04,-1.955151674458484204e-04,0.000000000000000000e+00
-1.933515187115382125e-04,-1.850903144532629397e-04,-2.401650095084315061e-04,-2.138078340177436963e-04,-1.988589882170550881e-04,-1.512587160622308122e-04,-1.858770958111939219e-04,-1.923680420141244914e-04,0.000000000000000000e+00
-1.941383000694692218e-04,-1.852870097927456785e-04,-2.423286582427417141e-04,-2.147913107151574173e-04,-1.963019488037794026e-04,-1.516521067411962897e-04,-1.870572678480903817e-04,-1.925647373536072573e-04,0.000000000000000000e+00
-1.931548233720555008e-04,-1.852870097927456785e-04,-2.425253535822244528e-04,-2.128243573203299752e-04,-1.961052534642966638e-04,-1.508653253832653346e-04,-1.890242212429178237e-04,-1.941383000694692218e-04,0.000000000000000000e+00
-1.931548233720555008e-04,-1.839101424163664799e-04,-2.413451815453279930e-04,-2.116441852834334884e-04,-1.968920348222276189e-04,-1.498818486858516136e-04,-1.872539631875731476e-04,-1.933515187115382125e-04,0.000000000000000000e+00
-1.939416047299864559e-04,-1.852870097927456785e-04,-2.431154396006726692e-04,-2.122342713018817318e-04,-1.990556835565378269e-04,-1.522421927596445332e-04,-1.852870097927456785e-04,-1.939416047299864559e-04,0.000000000000000000e+00
