-4.482686786811756422e-04,-4.594803130316920509e-04,-5.649090149944433446e-04,-5.151450941053087795e-04,-4.252553239616944187e-04,-3.446102347737690246e-04,-4.299760121092803121e-04,-4.679382126294501167e-04,0.000000000000000000e+00
-3.396928512867004196e-04,-3.394961559472176537e-04,-4.197478544561776244e-04,-3.766715751094565031e-04,-3.170728872461847279e-04,-2.564907226854993400e-04,-3.196299266594604675e-04,-3.459871021501482774e-04,0.000000000000000000e+00
-2.722263498441189304e-04,-2.680957477149812805e-04,-3.377258978918729775e-04,-3.011405647480824800e-04,-2.568841133644648718e-04,-2.094805365491233075e-04,-2.578675900618785928e-04,-2.726197405230844622e-04,0.000000000000000000e+00
-2.025961996672272605e-04,-1.953184721063656545e-04,-2.488196044456722836e-04,-2.201020848811915270e-04,-2.037763717041236931e-04,-1.575529669256786429e-04,-1.943349954089519335e-04,-1.998424649144688091e-04,0.000000000000000000e+00
-1.947283860879174652e-04,-1.858770958111939219e-04,-2.407550955268797496e-04,-2.147913107151574173e-04,-1.980722068591241058e-04,-1.520454974201617944e-04,-1.878440492060213911e-04,-1.931548233720555008e-04,0.000000000000000000e+00
-1.955151674458484204e-04,-1.817464936820562720e-04,-2.427220489217071916e-04,-2.118408806229162542e-04,-1.980722068591241058e-04,-1.530289741175755154e-04,-1.858770958111939219e-04,-1.911878699772280317e-04,0.000000000000000000e+00
-1.961052534642966638e-04,-1.848936191137802009e-04,-2.417385722242934706e-04,-2.130210526598127140e-04,-1.978755115196413671e-04,-1.502752393648170912e-04,-1.880407445455041027e-04,-1.927614326930899961e-04,0.000000000000000000e+00
-1.937449093905037171e-04,-1.870572678480903817e-04,-2.403617048479142720e-04,-2.140045293572264350e-04,-1.998424649144688091e-04,-1.508653253832653346e-04,-1.880407445455041027e-04,-1.909911746377452929e-04,0.000000000000000000e+00
-1.931548233720555008e-04,-1.852870097927456785e-04,-2.409517908663625155e-04,-2.128243573203299752e-04,-1.984655975380895834e-04,-1.522421927596445332e-04,-1.886308305639523462e-04,-1.907944792982625541e-04,0.000000000000000000e+00
-1.953184721063656545e-04,-1.868605725086076429e-04,-2.403617048479142720e-04,-2.134144433387782187e-04,-1.996457695749860703e-04,-1.516521067411962897e-04,-1.860737911506766607e-04,-1.911878699772280317e-04,0.000000000000000000e+00
-1.955151674458484204e-04,-1.880407445455041027e-04,-2.401650095084315061e-04,-2.126276619808472094e-04,-1.988589882170550881e-04,-1.522421927596445332e-04,-1.854837051322284173e-04,-1.935482140510209783e-04,0.000000000000000000e+00
-1.943349954089519335e-04,-1.852870097927456785e-04,-2.391815328110177851e-04,-2.130210526598127140e-04,-1.976788161801586283e-04,-1.522421927596445332e-04,-1.862704864901594266e-04,-1.911878699772280317e-04,0.000000000000000000e+00
