9.557	3849.23
9.565	3849.74
9.574	3849.23
9.582	3848.72
9.59	3851.79
9.597	3854.36
9.604	3849.74
9.613	3845.64
9.621	3846.67
9.629	3846.67
9.636	3845.13
9.644	3845.64
9.652	3844.62
9.66	3847.18
9.668	3854.36
9.676	3853.33
9.684	3848.72
9.69	3850.26
9.699	3852.82
9.707	3855.38
9.715	3856.41
9.722	3857.44
9.73	3861.03
9.738	3860.51
9.746	3849.74
9.754	3842.56
9.762	3850.77
9.769	3858.97
9.777	3857.44
9.785	3857.95
9.793	3859.49
9.801	3854.36
9.808	3848.21
9.816	3844.62
9.823	3842.56
9.832	3841.03
9.839	3838.46
9.847	3840.51
9.855	3846.15
9.862	3843.59
9.87	3834.87
9.879	3834.87
9.886	3842.56
9.893	3844.1
9.901	3841.03
9.91	3839.49
9.917	3841.03
9.925	3842.56
9.933	3845.64
9.94	3849.74
9.949	3849.23
9.957	3849.23
9.965	3847.69
9.974	3846.67
9.982	3847.69
9.988	3846.67
9.996	3870.26
10.004	3916.92
10.012	3937.44
10.02	3924.1
10.028	3912.82
10.035	3910.26
10.043	3913.33
10.051	3922.56
10.059	3924.62
10.067	3921.03
10.074	3916.92
10.082	3914.87
10.09	3919.49
10.1	3922.05
10.107	3913.33
10.114	3906.15
10.126	3912.82
10.13	3916.41
10.138	3913.33
10.146	3911.79
10.153	3912.31
10.16	3914.36
10.168	3912.82
10.176	3907.18
10.184	3905.64
10.192	3907.69
10.199	3911.28
10.207	3915.9
10.215	3917.95
10.223	3920.51
10.231	3922.56
10.239	3920
10.247	3921.54
10.254	3922.56
10.263	3918.97
10.271	3915.9
10.279	3916.41
10.286	3918.97
10.294	3917.95
10.301	3915.9
10.309	3919.49
10.317	3921.54
10.325	3916.92
10.332	3915.38
10.34	3916.92
10.349	3910.26
10.356	3908.21
10.365	3911.79
10.371	3909.74
10.379	3911.28
10.387	3917.95
10.395	3915.38
10.403	3913.85
10.411	3918.97
10.417	3918.46
10.426	3918.97
10.434	3921.54
10.442	3918.46
10.451	3917.44
10.458	3922.05
10.466	3921.54
10.473	3918.97
10.481	3924.62
10.49	3926.67
10.497	3923.59
10.504	3922.56
10.512	3921.54
10.52	3915.38
10.528	3907.69
10.536	3909.74
10.544	3915.9
10.551	3916.41
10.558	3914.36
10.567	3910.26
10.575	3906.15
10.583	3907.18
10.59	3908.72
10.598	3907.69
10.606	3907.69
10.615	3907.18
10.622	3906.15
10.631	3906.15
10.638	3905.13
10.646	3905.13
10.653	3903.59
10.661	3900
10.668	3900.51
10.676	3904.1
10.684	3904.1
10.692	3905.13
10.7	3911.28
10.708	3911.79
10.716	3904.62
10.723	3903.59
10.731	3903.08
10.739	3899.49
10.747	3903.08
10.754	3908.21
10.761	3899.49
10.769	3894.36
10.778	3902.56
10.786	3899.49
10.794	3886.67
10.802	3889.74
10.81	3895.9
10.817	3889.74
10.825	3887.69
10.833	3891.79
10.84	3889.23
10.849	3885.64
10.857	3887.69
10.864	3888.72
10.872	3887.18
10.88	3887.69
10.887	3884.62
10.895	3880.51
10.903	3885.64
10.911	3888.72
10.919	3883.08
10.926	3881.54
10.934	3887.69
10.942	3889.23
10.95	3889.74
10.958	3896.92
10.966	3894.36
10.973	3886.67
10.98	3889.23
10.989	3891.79
10.997	3886.67
11.004	3885.13
11.013	3890.26
11.027	3892.82
11.031	3891.28
11.035	3895.38
11.044	3900.51
11.051	3899.49
11.059	3900.51
11.066	3906.67
11.075	3906.15
11.084	3895.9
11.091	3891.79
11.099	3900
11.107	3906.15
11.115	3900
11.122	3894.87
11.131	3900
11.139	3901.03
11.147	3892.82
11.154	3893.33
11.162	3904.62
11.169	3909.74
11.177	3905.13
11.185	3904.62
11.194	3901.03
11.202	3895.9
11.208	3901.03
11.216	3906.67
11.224	3905.13
11.233	3901.54
11.239	3900.51
11.248	3899.49
11.255	3902.56
11.263	3902.05
11.271	3896.92
11.279	3896.41
11.286	3895.38
11.294	3893.33
11.302	3896.41
11.31	3901.03
11.318	3899.49
11.326	3893.85
11.334	3895.38
11.341	3897.44
11.349	3895.38
11.359	3895.9
11.365	3896.41
11.372	3893.33
11.38	3897.95
11.389	3906.67
11.396	3904.62
11.404	3902.05
11.412	3908.72
11.419	3914.36
11.428	3908.21
11.435	3900.51
11.443	3902.56
11.451	3902.56
11.46	3898.46
11.466	3900
11.474	3902.05
11.482	3895.9
11.49	3890.26
11.497	3897.44
11.505	3904.1
11.513	3903.59
11.521	3896.41
11.529	3892.31
11.537	3895.9
11.544	3894.87
11.552	3892.31
11.56	3894.87
11.568	3893.33
11.576	3894.87
11.584	3907.18
11.591	3915.9
11.599	3921.54
11.607	3930.26
11.615	3934.87
11.623	3936.41
11.63	3936.41
11.638	3932.31
11.646	3927.69
11.654	3927.18
11.662	3929.23
11.67	3931.79
11.677	3932.82
11.685	3926.15
11.699	3913.33
11.704	3907.18
11.709	3901.54
11.717	3889.74
11.724	3881.54
11.732	3881.54
11.74	3876.41
11.748	3865.64
11.756	3862.56
11.764	3861.54
11.771	3863.59
11.778	3864.62
11.787	3861.03
11.794	3865.13
11.802	3865.13
11.81	3853.33
11.818	3849.23
11.826	3857.44
11.834	3854.87
11.841	3853.33
11.848	3858.97
11.857	3862.05
11.864	3861.03
11.873	3857.44
11.88	3855.9
11.889	3856.41
11.896	3858.46
11.904	3860
11.911	3859.49
11.919	3855.9
11.928	3850.77
11.935	3852.31
11.943	3856.92
11.951	3857.95
11.96	3862.05
11.967	3867.18
11.975	3868.21
11.982	3866.67
11.99	3867.18
11.998	3869.74
12.006	3870.77
12.014	3869.74
12.02	3869.74
12.029	3870.26
12.036	3867.18
12.044	3866.67
12.052	3871.28
12.06	3873.33
12.067	3873.85
12.076	3876.92
12.084	3874.87
12.092	3871.28
12.099	3873.33
12.106	3872.31
12.115	3867.69
12.123	3867.69
12.13	3872.31
12.138	3876.41
12.147	3872.82
12.154	3868.21
12.162	3871.28
12.169	3874.36
12.177	3870.77
12.185	3868.21
12.193	3870.26
12.202	3866.15
12.21	3866.15
12.217	3874.36
12.226	3868.72
12.233	3863.59
12.241	3868.72
12.249	3868.72
12.256	3861.54
12.264	3857.95
12.273	3864.62
12.28	3866.67
12.287	3861.54
12.295	3861.03
12.303	3862.05
12.311	3856.92
12.319	3858.46
12.327	3863.59
12.334	3856.41
12.342	3852.82
12.35	3856.92
12.358	3856.92
12.366	3847.18
12.373	3837.44
12.381	3837.95
12.389	3842.05
12.397	3842.56
12.405	3841.54
12.413	3849.23
12.42	3854.87
12.428	3853.85
12.436	3851.28
12.445	3842.56
12.453	3836.41
12.46	3841.03
12.467	3844.1
12.475	3841.54
12.483	3841.54
12.491	3841.03
12.498	3837.44
12.507	3833.85
12.515	3830.77
12.522	3835.9
12.53	3848.21
12.538	3855.9
12.546	3851.79
12.553	3844.1
12.561	3839.49
12.569	3838.97
12.577	3841.03
12.584	3839.49
12.592	3837.95
12.601	3848.72
12.608	3861.03
12.616	3859.49
12.624	3850.26
12.631	3851.28
12.639	3856.92
12.647	3850.26
12.655	3838.46
12.664	3836.92
12.671	3841.54
12.678	3840.51
12.686	3841.03
12.694	3848.21
12.702	3854.36
12.71	3857.44
12.719	3851.79
12.726	3842.56
12.733	3844.1
12.741	3849.74
12.749	3850.26
12.756	3849.74
12.764	3845.64
12.772	3840
12.78	3839.49
12.787	3840.51
12.796	3838.46
12.803	3840
12.81	3846.67
12.819	3847.18
12.826	3840
12.835	3842.05
12.842	3842.05
12.85	3831.79
12.858	3833.85
12.866	3838.97
12.874	3831.79
12.882	3831.79
12.889	3836.41
12.896	3826.67
12.905	3822.56
12.913	3835.9
12.921	3840
12.928	3829.23
12.936	3824.1
12.944	3827.18
12.952	3834.87
12.96	3840.51
12.968	3838.46
12.975	3832.31
12.983	3831.79
12.991	3837.44
12.999	3840
13.008	3837.44
13.015	3837.95
13.022	3837.44
13.03	3836.92
13.038	3841.03
13.046	3840.51
13.054	3836.41
13.06	3837.95
13.069	3838.97
13.077	3836.92
13.085	3838.46
13.093	3838.46
13.1	3830.26
13.107	3825.64
13.115	3831.28
13.124	3837.95
13.132	3850.26
13.139	3858.46
13.146	3848.21
13.155	3836.92
13.164	3838.97
13.171	3846.15
13.179	3845.64
13.187	3841.03
13.194	3845.13
13.202	3851.28
13.21	3848.21
13.218	3837.95
13.226	3834.87
13.234	3840.51
13.241	3840
13.249	3837.95
13.256	3834.87
13.265	3829.74
13.272	3836.41
13.279	3843.59
13.287	3840
13.296	3841.03
13.304	3846.67
13.312	3836.92
13.319	3829.74
13.327	3838.46
13.335	3845.64
13.343	3841.03
13.351	3833.85
13.36	3834.87
13.367	3838.46
13.374	3830.26
13.383	3824.1
13.39	3835.9
13.398	3842.05
13.406	3832.31
13.413	3832.31
13.421	3835.38
13.429	3826.67
13.437	3825.64
13.445	3836.41
13.452	3837.95
13.461	3830.77
13.469	3833.33
13.477	3838.46
13.484	3832.82
13.493	3830.26
13.499	3834.87
13.507	3838.46
13.516	3839.49
13.524	3837.44
13.532	3836.41
13.538	3832.82
13.546	3828.72
13.554	3830.77
13.562	3830.26
13.571	3822.56
13.578	3825.64
13.585	3835.38
13.593	3833.85
13.601	3831.28
13.609	3838.97
13.617	3839.49
13.624	3828.21
13.632	3828.21
13.64	3833.85
13.648	3831.79
13.656	3829.23
13.664	3828.21
13.67	3828.72
13.679	3831.28
13.687	3833.33
13.695	3826.67
13.703	3812.31
13.711	3808.72
13.718	3813.85
13.727	3813.85
13.734	3811.79
13.743	3817.44
13.75	3823.59
13.757	3824.1
13.765	3823.59
13.773	3817.44
13.781	3810.26
13.789	3811.79
13.797	3811.28
13.804	3806.15
13.812	3809.74
13.82	3814.36
13.828	3812.31
13.836	3809.23
13.843	3807.69
13.85	3811.28
13.859	3817.95
13.867	3816.41
13.875	3811.79
13.882	3807.69
13.89	3805.13
13.898	3811.79
13.905	3824.1
13.914	3823.08
13.922	3811.28
13.929	3814.36
13.937	3822.05
13.945	3817.44
13.953	3818.46
13.961	3824.62
13.969	3816.41
13.976	3804.62
13.984	3811.79
13.993	3823.59
14	3826.15
14.009	3824.62
14.015	3822.05
14.023	3823.08
14.031	3828.72
14.039	3827.69
14.046	3822.05
14.054	3822.56
14.061	3821.03
14.07	3817.44
14.077	3820
14.086	3825.64
14.094	3826.67
14.1	3820
14.109	3816.92
14.117	3821.54
14.125	3824.62
14.133	3823.59
14.141	3821.03
14.148	3825.13
14.156	3833.33
14.165	3835.38
14.171	3831.79
14.18	3824.62
14.186	3821.03
14.194	3826.67
14.203	3835.38
14.211	3832.31
14.218	3823.59
14.227	3825.13
14.234	3829.74
14.242	3827.18
14.25	3824.62
14.258	3824.1
14.266	3822.56
14.274	3826.15
14.28	3836.41
14.289	3840
14.296	3837.44
14.304	3839.49
14.312	3844.62
14.319	3842.56
14.327	3838.97
14.335	3836.92
14.344	3833.85
14.351	3835.38
14.36	3835.9
14.366	3831.79
14.374	3832.31
14.382	3837.95
14.39	3842.56
14.398	3842.56
14.405	3840
14.414	3843.59
14.422	3850.77
14.43	3853.33
14.439	3848.72
14.446	3844.1
14.454	3842.05
14.462	3840.51
14.469	3846.67
14.478	3851.79
14.486	3847.18
14.494	3841.54
14.502	3840
14.511	3841.54
14.517	3841.03
14.525	3841.54
14.532	3845.64
14.54	3842.56
14.547	3836.41
14.555	3835.38
14.563	3837.44
14.571	3840
14.578	3835.38
14.587	3831.79
14.594	3842.56
14.602	3854.87
14.61	3850.77
14.618	3845.13
14.625	3846.67
14.633	3840
14.641	3839.49
14.649	3854.36
14.658	3857.44
14.666	3844.62
14.674	3836.41
14.68	3834.36
14.688	3822.56
14.696	3815.38
14.704	3829.23
14.711	3843.08
14.719	3837.44
14.727	3835.9
14.735	3844.62
14.743	3840
14.751	3833.85
14.759	3840
14.766	3845.13
14.774	3843.08
14.782	3841.54
14.79	3842.56
14.797	3841.03
14.805	3840
14.813	3840.51
14.821	3834.36
14.829	3830.77
14.837	3834.36
14.844	3830.77
14.852	3823.59
14.86	3825.64
14.868	3826.67
14.876	3820.51
14.883	3821.03
14.892	3823.59
14.899	3816.92
14.907	3817.95
14.915	3822.56
14.923	3817.95
14.93	3812.31
14.938	3808.72
14.946	3813.33
14.954	3824.62
14.962	3821.54
14.969	3811.79
14.977	3816.41
14.989	3822.56
14.994	3819.49
15.001	3821.03
15.009	3826.67
15.018	3825.64
15.024	3823.59
15.032	3826.15
15.041	3826.67
15.048	3825.64
15.055	3825.64
15.063	3828.21
15.071	3827.69
15.079	3823.08
15.087	3829.23
15.095	3834.87
15.101	3829.74
15.109	3829.23
15.117	3830.77
15.126	3827.69
15.134	3822.56
15.141	3820.51
15.149	3823.59
15.158	3828.21
15.165	3829.23
15.173	3823.59
15.181	3822.56
15.188	3827.18
15.197	3824.1
15.204	3825.13
15.213	3838.46
15.221	3842.05
15.227	3833.85
15.235	3827.18
15.243	3822.56
15.251	3830.77
15.26	3835.9
15.268	3825.13
15.275	3825.13
15.282	3836.41
15.291	3831.28
15.298	3822.05
15.306	3824.62
15.314	3820
15.321	3813.33
15.329	3821.54
15.336	3827.69
15.344	3817.44
15.352	3809.23
15.359	3815.9
15.368	3825.13
15.376	3831.28
15.383	3835.38
15.392	3827.69
15.399	3814.87
15.407	3818.46
15.415	3825.64
15.423	3821.03
15.43	3815.38
15.439	3816.92
15.449	3821.03
15.454	3820.51
15.462	3820
15.469	3824.1
15.478	3820
15.485	3813.33
15.492	3815.9
15.5	3820.51
15.508	3819.49
15.516	3817.44
15.526	3817.95
15.532	3819.49
15.541	3824.62
15.549	3828.72
15.557	3826.67
15.565	3822.05
15.573	3821.54
15.58	3823.59
15.588	3824.1
15.596	3822.56
15.603	3825.64
15.612	3827.18
15.618	3821.03
15.626	3821.54
15.634	3827.18
15.642	3828.21
15.65	3825.64
15.659	3824.1
15.665	3825.13
15.674	3826.15
15.681	3826.15
15.689	3825.64
15.697	3822.56
15.705	3821.54
15.712	3829.23
15.72	3836.92
15.728	3831.79
15.736	3823.08
15.744	3824.62
15.751	3825.64
15.759	3828.21
15.767	3835.9
15.797	3831.28
15.801	3822.05
15.801	3824.1
15.801	3822.56
15.808	3817.44
15.814	3824.62
15.823	3828.21
15.831	3817.44
15.839	3817.95
15.846	3832.82
15.853	3831.79
15.862	3819.49
15.869	3822.05
15.877	3827.18
15.884	3825.13
15.892	3822.56
15.9	3821.03
15.908	3821.54
15.916	3823.08
15.923	3828.21
15.931	3833.85
15.939	3834.36
15.947	3835.9
15.955	3840
15.963	3834.87
15.97	3823.59
15.978	3824.62
15.986	3836.41
15.994	3835.38
16.002	3824.62
16.009	3828.21
16.018	3834.87
16.025	3830.26
16.033	3824.1
16.041	3826.15
16.049	3833.85
16.056	3836.92
16.064	3835.9
16.072	3836.41
16.08	3841.03
16.088	3835.9
16.095	3825.64
16.103	3828.72
16.111	3835.9
16.119	3833.85
16.127	3826.67
16.135	3828.72
16.142	3841.03
16.15	3840
16.158	3827.69
16.166	3834.36
16.174	3843.08
16.182	3830.77
16.189	3828.21
16.197	3840
16.205	3842.56
16.213	3836.92
16.22	3836.92
16.228	3837.44
16.236	3832.31
16.244	3829.74
16.252	3833.85
16.26	3840.51
16.267	3841.03
16.276	3837.95
16.282	3840.51
16.29	3838.97
16.299	3835.38
16.306	3842.05
16.313	3843.08
16.322	3835.9
16.329	3836.92
16.338	3841.03
16.346	3839.49
16.354	3835.9
16.362	3830.77
16.369	3832.82
16.377	3838.46
16.384	3834.36
16.393	3831.28
16.401	3843.08
16.408	3845.64
16.428	3833.85
16.432	3838.46
16.432	3845.64
16.439	3835.38
16.446	3828.72
16.454	3831.79
16.464	3830.77
16.471	3826.67
16.479	3831.28
