3.899999999999999994e-02,4.200000000000000261e-02,3.500000000000000333e-02,3.899999999999999994e-02,1.189999999999999947e-01,1.100000000000000006e-01,1.000000000000000056e-01,1.029999999999999943e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000033e-02,4.200000000000000261e-02,4.499999999999999833e-02,5.199999999999999761e-02,3.899999999999999994e-02,3.899999999999999994e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000261e-02,5.199999999999999761e-02,5.199999999999999761e-02,5.500000000000000028e-02,4.200000000000000261e-02,4.800000000000000100e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.599999999999999881e-02,4.499999999999999833e-02,4.499999999999999833e-02,4.499999999999999833e-02,3.500000000000000333e-02,3.500000000000000333e-02
3.261000000000000121e+00,3.281000000000000139e+00,3.286999999999999922e+00,1.548000000000000043e+00,3.281000000000000139e+00,3.281000000000000139e+00,3.286999999999999922e+00,3.294000000000000039e+00
3.277000000000000135e+00,3.277000000000000135e+00,3.283999999999999808e+00,3.213000000000000078e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00
3.283999999999999808e+00,3.274000000000000021e+00,3.283999999999999808e+00,3.213000000000000078e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.294000000000000039e+00
3.286999999999999922e+00,3.283999999999999808e+00,3.281000000000000139e+00,3.218999999999999861e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.297000000000000153e+00
3.283999999999999808e+00,3.277000000000000135e+00,3.286999999999999922e+00,3.213000000000000078e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.294000000000000039e+00
3.283999999999999808e+00,3.274000000000000021e+00,3.281000000000000139e+00,3.218999999999999861e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.290000000000000036e+00
3.267999999999999794e+00,3.277000000000000135e+00,3.286999999999999922e+00,3.229000000000000092e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.294000000000000039e+00
3.283999999999999808e+00,3.281000000000000139e+00,3.290000000000000036e+00,3.290000000000000036e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.294000000000000039e+00
3.297000000000000153e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.299999999999999822e+00
3.299999999999999822e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.297000000000000153e+00,3.294000000000000039e+00
3.297000000000000153e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.290000000000000036e+00
3.299999999999999822e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.286999999999999922e+00
3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.297000000000000153e+00,3.258000000000000007e+00
3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.286999999999999922e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.261000000000000121e+00,3.229000000000000092e+00
3.299999999999999822e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.261000000000000121e+00,3.234999999999999876e+00,3.016000000000000014e+00
3.297000000000000153e+00,3.299999999999999822e+00,3.281000000000000139e+00,3.274000000000000021e+00,3.248000000000000220e+00,3.213000000000000078e+00,3.100000000000000089e+00,2.826000000000000068e+00
3.294000000000000039e+00,3.299999999999999822e+00,3.261000000000000121e+00,3.234999999999999876e+00,3.170999999999999819e+00,3.044999999999999929e+00,2.906000000000000139e+00,3.209999999999999964e+00
3.251999999999999780e+00,3.216000000000000192e+00,3.019000000000000128e+00,2.854999999999999982e+00,2.794000000000000039e+00,3.229000000000000092e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.209999999999999964e+00,3.028999999999999915e+00,2.880999999999999783e+00,3.213000000000000078e+00,3.200000000000000178e+00,3.222999999999999865e+00,3.213000000000000078e+00,0.000000000000000000e+00
3.041999999999999815e+00,2.903000000000000025e+00,3.165000000000000036e+00,3.209999999999999964e+00,3.209999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281000000000000139e+00
2.958000000000000185e+00,2.732000000000000206e+00,3.209999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.270999999999999908e+00,3.274000000000000021e+00
2.815999999999999837e+00,3.218999999999999861e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777000000000000135e+00,3.274000000000000021e+00,3.274000000000000021e+00,3.270999999999999908e+00
3.213000000000000078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.274000000000000021e+00,3.277000000000000135e+00,3.277000000000000135e+00,3.274000000000000021e+00
0.000000000000000000e+00,3.270999999999999908e+00,3.281000000000000139e+00,1.497000000000000108e+00,3.274000000000000021e+00,3.281000000000000139e+00,3.274000000000000021e+00,3.286999999999999922e+00
3.274000000000000021e+00,3.277000000000000135e+00,3.283999999999999808e+00,1.544999999999999929e+00,3.274000000000000021e+00,3.274000000000000021e+00,3.283999999999999808e+00,3.290000000000000036e+00
3.281000000000000139e+00,3.281000000000000139e+00,3.286999999999999922e+00,3.213000000000000078e+00,3.294000000000000039e+00,3.299999999999999822e+00,3.297000000000000153e+00,3.297000000000000153e+00
3.281000000000000139e+00,3.281000000000000139e+00,3.283999999999999808e+00,3.216000000000000192e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.294000000000000039e+00
3.274000000000000021e+00,3.283999999999999808e+00,3.281000000000000139e+00,3.232000000000000206e+00,3.297000000000000153e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00
3.274000000000000021e+00,3.283999999999999808e+00,3.294000000000000039e+00,3.294000000000000039e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.294000000000000039e+00,3.297000000000000153e+00
3.286999999999999922e+00,3.294000000000000039e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00
3.299999999999999822e+00,3.299999999999999822e+00,3.297000000000000153e+00,3.290000000000000036e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00,3.297000000000000153e+00
3.299999999999999822e+00,3.297000000000000153e+00,3.286999999999999922e+00,3.297000000000000153e+00,3.299999999999999822e+00,3.299999999999999822e+00,3.294000000000000039e+00,3.294000000000000039e+00
